"Amazingly! \PN managed to top 5,000 points so they've earned themselves the \C[1]special prize\C[0]!","Erstaunlich! \PN hat es geschafft, 5.000 Punkte zu erreichen und hat sich damit den \C[1]Sonderpreis\C[0] verdient!"
"That's right! The special prize is a Teleporter! It's a portable device that allows you to warp to any city without using a Pok├®mon. How lucky!","Das ist richtig! Der Sonderpreis ist ein Teleporter! Das ist ein tragbares Ger├ñt, mit dem du dich in jede beliebige Stadt beamen kannst, ohne ein Pok├®mon zu benutzen. Was f├╝r ein Gl├╝ck!"
"You didn't manage to score over 5,000 points so I cannot give you the special prize, but you can still spend your points with my associate for our smaller prizes.","Du hast es nicht geschafft, mehr als 5.000 Punkte zu erreichen, also kann ich dir den Sonderpreis nicht geben, aber du kannst deine Punkte immer noch bei meinem Partner f├╝r unsere kleineren Preise einl├Âsen."
"You can't win all them! Let's hope \PN's next attempt goes a bit better!","Man kann nicht alle gewinnen! Hoffen wir, dass der n├ñchste Versuch von \PN ein bisschen besser l├ñuft!"
"Which difficulty would you like to try? In Advanced you don't get multiple choices, but you'll win much more points when you get it right!","Welchen Schwierigkeitsgrad m├Âchtest du ausprobieren? Bei ""Fortgeschritten"" hast du nicht die Wahl, aber du bekommst viel mehr Punkte, wenn du es richtig machst!"
"Great, and how many rounds would you like to play? ","Toll, und wie viele Runden m├Âchten Sie spielen?"
"Ladies and gentlemen, welcome to the most electrifying game show on the airwaves! It's time for the ""Guess That Fusion Quiz Show"" once again!","Meine Damen und Herren, willkommen bei der spannendsten Spielshow im ├äther! Es ist wieder einmal Zeit f├╝r die ""Guess That Fusion Quiz Show""!"
"Here's a bonus prize for obtaining over 5,000 points in a single game!","Hier ist ein Bonuspreis f├╝r mehr als 5.000 Punkte in einem einzigen Spiel!"
"And here's a bonus prize for obtaining over 8,000 points in a single game!","Und hier ist ein Bonuspreis f├╝r das Erreichen von mehr als 8.000 Punkten in einem einzigen Spiel!"
"And here's another bonus prize for obtaining over 12,000 points in a single game!","Und hier ist ein weiterer Bonuspreis f├╝r das Erreichen von mehr als 12.000 Punkten in einem einzigen Spiel!"
"I've never seen anyone obtain such a high score in the history of the game!","Ich habe noch nie jemanden gesehen, der eine so hohe Punktzahl in der Geschichte des Spiels erreicht hat!"
"Here's our grand prize for obtaining over 25,000 points in a single game!","Hier ist unser Hauptpreis f├╝r das Erreichen von mehr als 25.000 Punkten in einem einzigen Spiel!"
"Ladies and gentlemen, \PN surpassed what I even thought was possible!","Meine Damen und Herren, \PN hat das ├╝bertroffen, was ich ├╝berhaupt f├╝r m├Âglich gehalten habe!"
"Here's another grand prize for obtaining 35,000 points in a single game!","Hier ist ein weiterer Hauptpreis f├╝r das Erreichen von 35.000 Punkten in einem einzigen Spiel!"
"...And another one for a perfect game on the highest difficulty! That's no small achievement!","...Und noch einen f├╝r ein perfektes Spiel auf dem h├Âchsten Schwierigkeitsgrad! Das ist keine kleine Leistung!"
"Join us next time for some more Guess That Fusion fun!","N├ñchstes Mal gibt es mehr Guess That Fusion-Spa├ƒ!"
"Statistics","Statistik"
"Scoring system","Punktesystem"
"3 rounds","3 Runden"
"5 rounds","5 Runden"
"Regular","Regelm├ñ├ƒig"
"Advanced","Fortgeschrittene"
"10 rounds","10 Runden"
"We're looking at upgrading this train system to a magnetic levitation train in the next few years.","In den n├ñchsten Jahren wollen wir dieses Zugsystem zu einer Magnetschwebebahn aufr├╝sten."
"We're basing this new technology on a Pok├®mon move called Magnet Rise. ","Wir basieren diese neue Technologie auf einer Pok├®mon-Bewegung namens Magnetflug."
"\GDo you want me to teach it to one of your Pok├®mon for $\V[15]","\Soll ich es einem deiner Pok├®mon f├╝r $\V[15] beibringen?"
"I came here to try my luck at the Radio Tower Fusion game show!","Ich bin hierher gekommen, um mein Gl├╝ck bei der Funkturm-Fusion-Spielshow zu versuchen!"
"I heard that there's a great prize for anyone who can score high!","Ich habe geh├Ârt, dass es einen tollen Preis f├╝r denjenigen gibt, der die h├Âchste Punktzahl erreicht!"
"I have a very important business meeting in Saffron City.  This train better not be late!","Ich habe einen sehr wichtigen Gesch├ñftstermin in Saffronia City.  Dieser Zug sollte besser nicht zu sp├ñt kommen!"
"I want to check out the Art Gallery as soon as I can.","Ich m├Âchte mir die Kunstgalerie so bald wie m├Âglich ansehen."
"They're doing an exhibition about my favourite artist today!","Heute gibt es eine Ausstellung ├╝ber meinen Lieblingsk├╝nstler!"
"This is the first time in Johto isn't it? I can tell from the look on your face.","Das ist das erste Mal in Johto, nicht wahr? Das kann ich an deinem Gesichtsausdruck erkennen."
"It's a whole new world, check out the map on the wall over there!","Es ist eine ganz neue Welt, sieh dir die Karte an der Wand dort dr├╝ben an!"
"There is some talk about upgrading the train to a Magnet Train in the next few years.","Es gibt ├£berlegungen, den Zug in den n├ñchsten Jahren zu einer Magnetschwebebahn auszubauen."
"It will make it possible to go between Saffron City and Goldenrod City even faster!","Damit wird es m├Âglich sein, noch schneller zwischen Saffronia City und Goldenrod City zu pendeln!"
"Board the train to <b>Saffron City</b>?","Den Zug nach <b>Saffronia City</b> besteigen?"
"\PN flashed the Train Card.","\PN blinkte die Train Card."
"\GIt's $1000 for a ticket to Saffron City. Do you want to board the train?","\Eine Fahrkarte nach Saffronia City kostet 1000 Dollar. Willst du in den Zug steigen?"
"The next train should be here any minute now. Get your ticket ready if you wish to board it.","Der n├ñchste Zug sollte jeden Moment eintreffen. Halten Sie Ihr Ticket bereit, wenn Sie einsteigen m├Âchten."
"It's very empty.","Es ist sehr Silberblick."
"It's a movie for grown-ups... Better look away!","Das ist ein Film f├╝r Erwachsene... Schau lieber weg!"
"You can call me the Stone Maniac. I want you to have this!","Du kannst mich den Steinverr├╝ckten nennen. Ich m├Âchte, dass du das hier bekommst!"
"Come back at a different time and I'll have something else to give you!","Kommen Sie zu einem anderen Zeitpunkt wieder, dann habe ich etwas anderes f├╝r Sie!"
"You can call me the Stone Maniac. I have one more stone for you!","Du kannst mich den Steinverr├╝ckten nennen. Ich habe noch einen Stein f├╝r dich!"
"I don't have any more stones to give you!","Ich habe keine Steine mehr, die ich dir geben k├Ânnte!"
"There's a weird tree that's all dried up on Route 36.","An der Route 36 steht ein seltsamer Baum, der v├Âllig vertrocknet ist."
"Unfortunately, I lent my SquirtBottle to my sister in Ecruteak City, so I can't go water it.","Leider habe ich meine SquirtBottle meiner Schwester in Weinberg City geliehen, also kann ich sie nicht gie├ƒen gehen."
"Please grab it for me if you find another way to Ecruteak City.","Bitte holen Sie es f├╝r mich, wenn Sie einen anderen Weg nach Weinberg City finden."
"Lalala lalalala. Plants need plenty of sunlight to grow healthy!","Lalala lalalala. Pflanzen brauchen viel Sonnenlicht, um gesund zu wachsen!"
"Laalaaala!","Laalaaala!"
"Mom and dad work really hard in this workshop.","Mama und Papa arbeiten in dieser Werkstatt wirklich hart."
"But we don't get too many customers because of our location...","Aber wegen unserer Lage haben wir nicht allzu viele Kunden..."
"Welcome to the Pok├®ball Workshop. We also sell a few types of Pok├®balls to accomodate you.","Willkommen in der Pok├®ball-Werkstatt. Wir verkaufen auch ein paar Arten von Pok├®b├ñllen, um Ihnen entgegenzukommen."
"Welcome to the Pok├®ball Workshop. We can swap the Pok├®Ball your Pok├®mon was caught in for another one.","Willkommen in der Pok├®ball-Werkstatt. Wir k├Ânnen den Pok├®Ball, in dem dein Pok├®mon gefangen wurde, gegen einen anderen austauschen."
"The cost is $3000 per Pok├®mon. Would you like to use our services?","Die Kosten betragen 3000 $ pro Pok├®mon. M├Âchten Sie unsere Dienste in Anspruch nehmen?"
"Please come again!","Bitte kommen Sie wieder!"
"I'll impress that cute girl over there by beating you!","Ich werde das s├╝├ƒe M├ñdchen da dr├╝ben beeindrucken, indem ich dich schlage!"
"So close!","So nah dran!"
"One day I'll be strong enough to take on the Goldenrod Gym!","Eines Tages werde ich stark genug sein, um es mit dem Goldenrod Gym aufzunehmen!"
"Want to help me train some more?","Willst du mir helfen, noch mehr zu trainieren?"
"Too bad!","Schade!"
"Tough luck!","Pech gehabt!"
"Being up here gives me the clear advantage in battle!","Hier oben zu sein, gibt mir einen klaren Vorteil im Kampf!"
"Hey! Let's take flight together again!","Hey! Lass uns wieder zusammen fliegen!"
"The wind is blowing my way!","Der Wind weht in meine Richtung!"
"Fly away, my love!","Flieg weg, mein Liebster!"
"Are you a boy, or are you a girl?","Bist du ein Junge oder bist du ein M├ñdchen?"
"Uh-oh!","Oh, oh!"
"Here, take this if you're feeling confused!","Hier, nimm das, wenn du dich verwirrt f├╝hlst!"
"It's \V[5]! You can be whatever you choose to be!","Es ist \V[5]! Du kannst sein, was immer du sein willst!"
"Watch me juggle my balls!","Schau mir zu, wie ich mit meinen B├ñllen jongliere!"
"I give!","Ich gebe!"
"Ball dexterity is the most important skill in Pok├®mon battles.","Ballgeschicklichkeit ist die wichtigste F├ñhigkeit in Pok├®mon-K├ñmpfen."
"You need to learn it from a pro like me. Want to have another round?","Du musst es von einem Profi wie mir lernen. Willst du noch eine Runde spielen?"
"I'm practicing my fire breathing.","Ich ├╝be meinen Feueratem."
"Ow! I scorched the tip of my nose!","Aua! Ich habe mir die Nasenspitze verbrannt!"
"I'll tell you the secret to firebreathing.","Ich verrate dir das Geheimnis des Feueratmens."
"All you have to do is eat one of those and you're good to go!","Sie m├╝ssen nur eine davon essen, und schon sind Sie startklar!"
"I can breathe fire just like Magmar!","Ich kann Feuer spucken, genau wie Magmar!"
"Hahah! Money or your life!","Hahah! Geld oder dein Leben!"
"Money! Take my money!","Geld! Nimm mein Geld!"
"The Pok├®mon Fusion craze has caught on in Johto as well.  Look at this Pok├®mon!","Der Pok├®mon-Fusionswahn hat auch in Johto Einzug gehalten.  Sieh dir dieses Pok├®mon an!"
"I'll go anywhere if bug Pok├®mon appear there.","Ich gehe ├╝berall hin, wenn dort K├ñfer-Pok├®mon auftauchen."
"I see. So you battle that way.","Aha, ich verstehe. Sie k├ñmpfen also auf diese Weise."
"My Stanmoth won me the bug-catching contest at the National Park!","Mit meiner Stanmoth habe ich den K├ñferfang-Wettbewerb im Nationalpark gewonnen!"
"The following Pok├®mon can be found on Route 35:","Die folgenden Pok├®mon sind auf Route 35 zu finden:"
"Nidorina, Nidorino, Drowzee, Exeggcute, Pidgeotto, Kadabra, Yanma, Ditto, Hypno, Noctowl","Nidorina, Nidorino, Traumato, Owei, Tauboga, Kadabra, Yanma, Ditto, Hypno, Noctuh"
"Hi! I'm looking for a nocturnal Pok├®mon called Venonat.  Would you like to trade one for my Mareep?","Hallo! Ich bin auf der Suche nach einem nachtaktiven Pok├®mon namens Bluzuk.  W├╝rdest du es gegen mein Voltilamm eintauschen wollen?"
"Mareep's electric wool will keep you warm during the winter!","Die elektrische Wolle von Voltilamm h├ñlt Sie im Winter warm!"
"Baaah baaah!","Baaah baaah!"
"Phreee! Phreee!","Kriech! Phreee!"
"This is an information board about the local wildlife of Route 12.","Dies ist eine Informationstafel ├╝ber die lokale Tierwelt der Route 12."
"The following Pok├®mon can be found on this route: Ekans, Drowzee, Spearow, Mareep, Venonat, Hoothoot, ","Die folgenden Pok├®mon sind auf dieser Route zu finden: Rettan, Traumato, Habitak, Voltilamm, Bluzuk, Hoothoot,"
"Woah! Where did that huge Pok├®mon on Route 12 come from?","Wahnsinn! Woher kommt dieses riesige Pok├®mon auf der Route 12?"
"Welcome to the Pok├®mon lottery! These are the Pok├®mon you may win today!","Willkommen bei der Pok├®mon-Lotterie! Das sind die Pok├®mon, die du heute gewinnen kannst!"
"\f[\v[3]]\n\v[5]","\f[\v[3]]\n\v[5]"
"You're here to buy a Pok├®mon?","Sie sind hier, um ein Pok├®mon zu kaufen?"
"Here are the Pok├®mon we have for sale today:","Hier sind die Pok├®mon, die wir heute zum Verkauf anbieten:"
"\f[\v[64]]\n\v[69] for $35,000","\f[\v[64]]\n\v[69] f├╝r $35.000"
"\f[\v[65]]\n\v[70] for $35,000","\f[\v[65]]\n\v[70] f├╝r 35.000 $"
"\f[\v[66]]\nAnd today's special offer, \v[71] for a measly $65,000","\f[\v[66]]\n Und das heutige Sonderangebot, \v[71] f├╝r schlappe 65.000 Dollar"
"\GWhich one are you going to buy? \ch[72,3,\v[69] ($35 000),\v[70] ($35 000),\v[71] ($65 000),Cancel]","\Welches werden Sie kaufen? \ch[72,3,\v[69] ($35 000),\v[70] ($35 000),\v[71] ($65 000),Cancel]"
"You want to buy \v[69] for 35,000$","Sie wollen \v[69] f├╝r 35.000$ kaufen"
"\f[\v[64]]\n\v[69]? No problem, that'll be $35,000 please.","\f[\v[64]]\n\v[69]? Kein Problem, das w├ñren dann 35.000 Dollar, bitte."
"\PN paid $35,000.","\PN zahlte 35.000 $."
"We look forward to doing business with you again.","Wir freuen uns darauf, wieder mit Ihnen Gesch├ñfte zu machen."
"You don't have enough money! Don't try to rip me off!","Du hast nicht genug Geld! Versuchen Sie nicht, mich abzuzocken!"
"Go away if you don't want to buy anything! This isn't a zoo!","Gehen Sie weg, wenn Sie nichts kaufen wollen! Wir sind hier nicht im Zoo!"
"You want to buy \v[70] for 35,000$","Sie wollen \v[70] f├╝r 35.000$ kaufen"
"\f[\v[65]]\n\v[70]? No problem, that'll be $35,000 please.","\f[\v[65]]\n\v[70]? Kein Problem, das w├ñren dann 35.000 Dollar, bitte."
"You want to buy \v[71] for 65,000$","Sie wollen \v[71] f├╝r 65.000$ kaufen"
"\f[\v[66]]\n\v[71]? No problem, that'll be $65,000 please.","\f[\v[66]]\n\v[71]? Kein Problem, das w├ñren dann bitte 65.000 Dollar."
"\PN paid $65,000.","\PN zahlte 65.000 Dollar."
"\f[\v[64]]\n\v[69] for $25,000","\f[\v[64]]\n\v[69] f├╝r 25.000 $"
"\f[\v[65]]\n\v[70] for $25,000","\f[\v[65]]\n\v[70] f├╝r 25.000 $"
"\f[\v[66]]\nAnd today's special offer, \v[71] for a measly $45,000","\f[\v[66]]\n Und das heutige Sonderangebot, \v[71] f├╝r schlappe 45.000 $"
"\GWhich one are you going to buy? \ch[72,3,\v[69] ($25 000),\v[70] ($25 000),\v[71] ($45 000),Cancel]","\Welches werden Sie kaufen? \ch[72,3,\v[69] ($25 000),\v[70] ($25 000),\v[71] ($45 000),Cancel]"
"You want to buy \v[69] for 25,000$","Sie wollen \v[69] f├╝r 25.000$ kaufen"
"\f[\v[64]]\n\v[69]? No problem, that'll be $25,000 please.","\f[\v[64]]\n\v[69]? Kein Problem, das w├ñren dann 25.000 Dollar, bitte."
